"MSP"	"SRS2821229"	"SRS2821227"	"SRS2821226"	"SRS2821225"	"SRS2821224"	"SRS2821223"	"SRS2821222"	"SRS2821221"	"SRS2821218"	"SRS2821217"	"SRS2821215"	"SRS2821213"	"SRS2821212"	"SRS2821210"	"SRS2821207"	"SRS2821206"	"SRS2821205"	"SRS2821204"	"SRS2821020"	"SRS2821017"	"SRS2821016"	"SRS2821015"	"SRS2821014"	"SRS2821012"	"SRS2821011"	"SRS2821010"	"SRS2821009"	"SRS2821008"	"SRS2821007"	"SRS2821005"	"SRS2821004"	"SRS2821003"	"SRS2821002"	"SRS2821001"	"SRS2820998"	"SRS2820997"	"SRS2820996"	"SRS2820994"	"SRS2820993"	"SRS2820991"	"SRS2820990"	"SRS2820986"	"SRS2820985"	"SRS2820979"	"SRS2820976"	"SRS2820975"	"SRS2820974"	"SRS2820972"	"SRS2820971"	"SRS2820967"	"SRS2820965"	"SRS2820964"	"SRS2820963"	"SRS2820962"	"SRS2820960"	"SRS2820959"	"SRS2820958"	"SRS2820957"	"SRS2820956"	"SRS2820953"	"SRS2820952"	"SRS2820951"	"SRS2820950"	"SRS2820949"	"SRS2820947"	"SRS2820946"	"SRS2820943"	"SRS2820942"	"SRS2820941"	"SRS2820940"	"SRS2820939"	"SRS2820937"	"SRS2820936"	"SRS2820935"	"SRS2820933"	"SRS2820932"	"SRS2820929"	"SRS2820928"	"SRS2820926"	"SRS2820924"	"SRS2820923"	"SRS2820922"	"SRS2820918"	"SRS2820917"	"SRS2820914"	"SRS2820910"	"SRS2820909"	"SRS2820905"	"SRS2820904"	"SRS2820902"	"SRS2820901"	"SRS2820898"	"SRS2820897"	"SRS2820896"	"SRS2820895"	"SRS2820894"	"SRS2816074"	"SRS2816073"	"SRS2816072"	"SRS2816071"	"SRS2816070"	"SRS2816069"	"SRS2816066"	"SRS2816065"	"SRS2816063"	"SRS2816062"	"SRS2816052"	"SRS2816048"	"SRS2816045"	"SRS2816044"	"SRS2815679"	"SRS2815678"	"SRS2815677"	"SRS2815673"	"SRS2815672"
"msp_0263"	42	10	0	0	0	0	844	0	27	0	56	0	0	226	0	9484	0	0	0	0	0	9	0	0	0	0	0	7	0	0	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	1645	0	0	0	0	0	0	0	0	4149	88	19	0	0	20	20	0	0	0	34	1508	0	636	0	0	0	0	0	731	0	134	26	332	1202	0	0	0	0	0	45	49	25	39	0	34	3999	0	0	0	0	0	0	725	184	28	0	0	0	0	0	0	0	80	0
"msp_0265"	0	0	0	0	0	0	0	0	0	0	0	5524	0	0	0	0	7900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1380	0	21	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2826	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1004	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0
"msp_0269"	0	0	10	0	0	150	0	0	0	0	0	4746	0	0	0	0	0	0	0	0	0	1667	0	0	0	0	0	564	0	0	0	95	0	553	0	825	0	0	1291	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	1202	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	244	0	10	0	0	1355	0	0	0	0	0	0	0	0	0	2129	1236	0	0	0	0	568	0	0	0	4028	0	0	0	0	0
"msp_0270"	0	0	648	0	0	0	3235	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	33	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	437	0	590	0	0	293	281	0	5	0	0	8	14	0	0	0	2709	0	0	386	0	0	0	0	147	0	0	0	9	0	0	499	0	269	0	0	0	0	0	0	0	0	147	0	0	0	0	0	342	0	0	126	301	264	0	0	0	0	0	0	0
"msp_0271"	0	9	0	29	2366	13692	23044	65	15890	47	18	6073	25	24	103232	2892	30	0	95	69	300	16	14	10	0	10	16728	3293	246	101	94	85	110	261	13178	12216	30	75	7922	27612	9840	14	326	0	15306	7	5681	0	99	29035	119	13956	119	0	41663	92	126	0	6	25	0	0	46	13	10	87	104	12	18980	9	24762	0	12	18787	18	7	0	7071	11299	2958	13	0	39	33798	1593	10657	19564	62	154	7742	14481	0	297	75	25	4100	6622	2592	29043	9599	185	54	6877	0	0	2215	0	0	13221	46702	26	235	5210	144	0
"msp_0274"	0	2797	0	1141	0	0	0	21	0	0	0	0	0	0	100	0	0	0	192	0	0	0	0	0	0	7	0	0	481	15	0	0	0	0	0	0	10	0	0	0	0	0	192	0	0	62	0	0	0	0	38	41	10	0	0	78	0	0	17	0	0	0	1898	0	23	34	41	0	0	0	69	110	787	0	0	35	0	19	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	1156	0	0	222	0	0	0	0	0	779	0	0	0	0	0	0	0	0	0	0
"msp_0277"	0	0	0	3463	0	1129	0	3521	0	15	0	613	3643	2615	7320	664	1789	2864	3467	12	4631	20	0	0	0	0	2812	69	12	10	3103	728	1759	14	5	0	1448	2261	7470	0	3422	10	0	0	2755	0	0	2442	158	9	436	198	11	0	8	8	14	3498	0	0	0	0	0	92	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2792	0	736	0	0	0	1148	0	608	0	0	0	0	4147	0	0	7673	11	0	0	0	0	3550	34	18	0	1588	292	0	2363	0	0	0	0	6122	0	0
"msp_0278"	0	14	0	0	0	0	0	12	0	0	0	0	13	0	10	0	15	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	9	0	0	207	21	0	0	0	0	0	40	0	1243	0	0	11	8	0	14	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	17	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	253	30	53	21	6	0	4420	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0279"	0	0	18	0	0	0	40	0	28	0	0	0	0	47	0	0	23	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	12	0	45	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	15	0	0	0	37	0	0	21	0	0	0	0	0	0	0	54	0	0	25	0	0	0	0	166	10	0	0	0	0	0	0	111	0	0	0	0
"msp_0280"	0	0	0	15	0	0	22	51	15	0	0	6728	0	0	0	0	10	0	9	16	10	16	0	8	0	5	5601	12	10	16	15	9	20173	9	9	0	0	2353	0	8526	0	0	0	9473	18	0	0	0	12904	5131	15	12	15	0	3316	5	18	0	7	0	0	0	0	0	0	0	0	0	0	9288	0	0	0	0	0	0	1865	4177	17	8558	0	0	9885	16983	20	13	19	27	20	20	0	15	9	42688	0	0	0	12	0	11	14	25	0	0	0	6994	0	0	0	19575	0	9361	2962	9	0
"msp_0281"	40	0	0	0	0	774	0	0	0	0	0	250	0	0	2872	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	4788	123	428	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1560	0	0	0	0	0	0	0	0	0	9	10	0	0	0	939	0	0	0	0	0	0	0	0	0	0	633	0	0	1700	0	0	0	0	0	0	0	0	0
"msp_0282"	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3158	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2874
"msp_0285"	1664	8	23	6	15	0	0	18	387	6004	3002	366	0	193	0	0	5016	0	11	7	28	0	6138	0	0	0	6	1603	17	9	2809	8	9	2699	7	0	0	0	557	0	0	1497	1765	8	0	6839	305	373	0	10	11	1258	14	0	0	9	7687	0	0	0	0	1451	0	640	0	0	0	0	0	0	0	0	0	817	0	0	0	0	6	11852	0	0	167	8256	9697	75	35	1182	114	19	11	11	2684	11565	2649	559	9611	0	0	5	1014	17	0	0	0	0	0	0	106	7	3218	858	0	115	335
"msp_0287"	0	1903	105	661	60	0	3117	0	285	139	1226	0	554	1351	0	42	17	117	0	0	97	0	907	0	0	0	26	0	0	0	224	0	0	33	345	53	2515	0	156	946	1316	29	0	47	1658	0	56	0	243	316	253	0	0	1898	0	86	1944	71	0	0	0	0	0	15	0	9	736	0	0	0	1443	0	0	1812	232	0	168	85	0	144	177	0	47	0	450	8	765	474	0	0	91	389	160	0	1319	706	7087	0	0	2415	1254	94	0	67	145	119	0	0	877	0	408	80	0	0	0
"msp_0288"	0	7	4243	0	10726	0	0	19	12	2568	13804	30	0	7558	0	4460	0	0	30	4101	46	0	0	0	0	0	33	2880	104	34	33	176	53	137	0	1155	0	0	196	0	0	7115	10	0	0	1780	0	0	0	33	32	25	25	0	32	23565	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805	0	0	0	0	288	0	0	0	0	0	0	9558	0	178	11	0	0	0	9	17032	11	0	0	0	9	34	4101	0	11530	834	0	0	0	0	0	0	0	10595	0	142	1617	0
"msp_0290"	185	0	0	0	0	27	0	0	0	0	0	112	0	160	0	4729	70	0	5	0	0	0	0	0	0	0	6336	11	0	6	0	88	568	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1877	0	0	8053	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	0	0	0	0	9907	0	0	0	0	0	0	0
"msp_0291"	0	0	77	0	0	177	980	0	714	186	0	546	0	0	276	0	407	83	0	0	0	44	0	14	0	0	32	150	0	0	94	76	0	33	192	87	0	0	391	48	0	0	0	276	0	467	814	984	0	14	61	0	0	0	72	0	0	86	0	133	54	33	0	30	0	0	0	0	0	0	154	22	0	24	0	0	82	0	25	0	49	0	0	0	28	215	6	13	0	47	0	0	0	0	8	21	0	182	0	33	26	0	506	0	0	94	136	83	0	0	0	0	0	0	0
"msp_0296"	0	0	144	1535	74	125	21	0	13	19	78	121	0	239	352	67	6	120	0	0	0	139	0	0	0	0	30	0	0	0	0	0	11	0	625	107	0	95	181	37	0	0	0	0	69	0	1477	428	0	13	290	10	0	0	20	0	0	0	0	0	0	0	0	23	13	0	0	0	0	0	12	11	0	18	0	0	269	13	36	11	0	24	0	82	98	154	0	0	0	8	0	0	0	0	0	17	0	19	0	66	765	0	33	89	0	13	1486	36	0	6	0	0	0	0	0
"msp_0297"	0	0	12	15	0	0	9	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	44	18	0	0	199	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	29	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0298"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	962	0	0	60	0	0	0	0	0	0	0	0	0
"msp_0299"	0	0	363	0	213	34	0	11	105	107	0	100	0	1032	0	187	891	111	0	0	85	109	138	71	0	0	16	0	0	0	113	141	0	102	289	217	0	126	1084	0	42	24	0	2111	335	0	212	347	475	0	398	393	0	0	29	1839	709	136	24	464	161	185	8	342	372	229	16	368	217	370	3484	0	469	657	0	0	53	0	68	0	212	43	142	135	143	39	398	203	0	173	0	138	0	0	168	0	0	153	123	269	309	0	388	0	0	330	87	270	0	1434	0	31	1025	44	86
"msp_0301"	446	43	12779	62	1766	294	8700	98	4989	3344	56324	3455	45	10123	1672	0	27369	1546	16	18	1078	1007	4988	1539	0	0	7918	463	70	35	267	4004	313	470	3249	6343	10323	860	4811	3205	12	0	12871	8687	5023	1958	1344	41	15	668	2208	1065	24	11492	3142	27	4495	7350	0	12089	1957	11355	10768	2480	6939	64	3023	8673	16	21745	5467	16	990	8224	27	14	1803	0	683	766	2691	4768	797	931	2191	3391	8247	0	1961	1221	0	1682	1741	2925	3682	12854	0	0	2645	1408	2038	0	885	0	0	4957	3168	1499	965	1024	1442	1323	892	1435	50
"msp_0302"	0	0	357	0	0	237	0	0	0	0	2409	0	0	3838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1354	659	0	0	0	5024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6735	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	582	58	0	0	0	0	624	0	0	0	0	0	0	0	29303	0	12	1018	0	0	7	0	0	0	7	0	0	0	0	8297
"msp_0303"	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0305"	0	40	10	963	0	0	71	11	23	26	832	0	11	608	0	0	2546	0	0	0	0	1033	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2254	31	0	6	0	0	0	0	14	31	0	15	106	0	0	62	411	0	0	162	0	0	0	0	7	0	161	13	73	0	0	0	0	0	0	454	0	0	0	0	0	8	0	0	0	60	28	0	616	0	0	0	0
"msp_0306"	0	0	611	0	0	0	0	0	21	3769	12	773	0	7773	0	0	529	0	0	0	56	210	0	0	0	0	0	810	13	0	196	46	9	2052	19	1951	0	0	13759	0	0	0	0	0	0	0	208	0	0	24	5327	12	11	13	4039	0	10	400	0	62	0	0	0	641	0	0	0	0	0	0	0	0	0	0	0	0	1499	0	2966	8	0	0	0	0	23	7259	0	390	0	0	0	0	0	0	0	493	0	2473	0	2131	79	0	2731	0	0	8518	9981	0	0	29	0	0	0	0	0
"msp_0307"	43	0	0	0	298	1825	0	0	0	1088	0	90	0	0	8	70	0	0	134	0	0	499	0	0	0	1303	0	369	0	0	523	0	143	0	0	478	0	700	0	54	0	1881	0	0	0	23	29	18	0	0	298	137	0	0	413	7	0	0	0	831	866	0	0	2416	0	0	0	0	0	8	0	2464	0	490	0	0	222	0	30	0	155	0	414	2522	0	0	147	0	0	1019	0	231	225	914	0	0	0	0	160	86	651	0	0	0	0	460	0	0	0	0	0	0	0	0	0
"msp_0308"	0	0	0	238	0	0	0	0	0	190	0	0	0	32	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0312"	0	0	127	0	0	364	0	0	11	11	0	360	0	1529	11	0	94	14	0	0	0	101	0	0	0	0	3376	251	0	0	32	10	0	126	0	1976	0	0	415	0	2684	0	0	0	0	0	53	0	0	0	64	0	0	0	212	0	0	105	0	69	9	16	0	0	88	0	0	0	0	0	0	0	35	442	0	0	39	0	0	232	16	0	0	0	0	1727	0	197	0	310	0	0	559	0	0	16	6332	15	0	761	615	0	1844	678	0	1703	1025	1344	300	31	0	0	0	0	0
"msp_0314"	0	0	0	0	0	66	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	151	0	0	0	29	0	0	0	0	0	0	0	0
"msp_0315"	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	29	0	0	0	2727	0	0	0	0	61	0	79	0	48	0	0	10	0	0	0	0	0	0	43	45	0	0	0	9	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	60	149	0	0	0	0	0	0	0	0	58	290	0	0	0	0	0	31	0	1009	0	0	0	0	73	0	0	751	0	8	0	0	0	0	0	0	0	0
"msp_0317"	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0318"	0	0	0	122	0	44	12	0	65	0	123	0	151	84	2541	24	19	0	296	0	438	70	123	0	46	115	136	24	0	0	228	0	0	136	13	111	0	0	0	711	2811	346	0	188	363	864	205	0	18	381	899	35	0	277	24	133	0	144	0	28	0	74	96	0	44	21	56	51	139	0	37	16	0	267	0	0	0	23	0	351	180	388	0	7718	119	0	77	121	0	1166	81	0	88	53	176	156	0	0	527	3735	6172	0	303	108	118	559	343	0	175	410	72	468	0	0	0
"msp_0319"	0	0	275	0	0	0	0	0	0	0	0	139	0	0	0	0	16	0	0	0	0	383	0	0	0	0	328	28	0	0	0	0	0	454	0	129	0	0	552	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	887	0	0	0	0	0	0	0	73	0	0	52	0	485	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0322"	0	0	0	0	0	1375	0	0	0	0	0	1669	0	0	14793	0	324	0	0	0	0	0	0	0	0	0	0	367	0	0	1033	0	0	322	0	2396	0	0	0	0	0	0	0	0	0	43	0	0	71	0	93	0	0	0	0	0	0	0	0	14	0	0	0	2910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	172	0	0	8133	2523	0	0	15324	0	0	10624	8838	0	0	0	0	0	0	0	0	0	0	0
"msp_0324"	0	68	55	0	0	218	476	71	83	84	570	34	318	0	0	347	110	0	0	0	42	689	103	0	129	90	206	0	0	31	11	0	622	75	1604	0	0	206	1333	141	0	80	0	139	0	915	0	15	0	351	110	296	0	0	285	404	0	0	0	151	91	12	0	84	158	14	0	85	0	6	545	253	200	891	93	0	0	409	0	234	0	0	0	515	0	203	0	64	0	243	432	576	254	0	370	0	0	22	0	466	545	0	0	0	183	296	0	0	0	1039	125	46	13	0	0
"msp_0325"	0	11605	20	0	31714	0	0	18	13698	0	1954	0	14	546	0	0	0	6154	4731	87	0	0	2197	0	0	0	14	153	0	0	622	1363	0	6	340	0	0	0	0	0	26	23	0	8766	402	0	0	3890	0	1235	10	58	0	0	0	0	9	0	2122	0	0	0	26	7504	0	40	9704	0	0	0	3514	8	4973	0	0	0	0	0	1211	0	0	11516	49	0	8	44	0	0	792	1346	0	0	0	510	2720	0	1119	0	2372	1833	0	0	323	0	0	0	92	23	2648	0	0	0	0	7	0
"msp_0331"	0	4990	177	1048	180	736	1446	10	1014	174	595	109	1329	643	177	590	162	172	0	71	0	0	248	198	846	514	123	69	7	290	159	0	1332	60	717	1222	2567	139	46	23	137	76	0	1432	1231	1299	74	117	305	948	51	48	0	0	515	613	277	38	283	57	1540	23	23	495	180	20	26	365	449	0	168	585	426	251	346	0	48	211	1485	320	86	472	94	491	30	23	148	571	64	8	620	717	995	1137	948	233	3022	350	22	106	286	1338	155	370	818	67	143	101	82	179	1289	90	126	0	0
"msp_0334"	0	0	293	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	16	0	0	0	0	8	23	11	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	55	0	0	0	0	101	13	19	0	0	0	0	0	55	0	0	0	0	0	9	0	0	0	0	0	24	0	218	0	21	0	0	0	0	0	49	0	0	0	0	0	0	0	24	11	0	0	0	0	0	0	184	0	14	12	21	6	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0
"msp_0335"	0	0	0	0	0	0	0	0	0	0	4814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	29	0	0	0	1543	0	0	0	0	0	0	0	0	97	975	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0
"msp_0337"	41	0	186	0	108	101	16	0	0	244	4233	48	922	0	3014	158	1821	15	20	0	480	282	296	886	197	0	23	0	0	0	14	19	32	50	1517	290	0	27	85	84	718	1338	16	1758	505	545	292	743	149	0	0	0	0	0	418	0	39	383	472	1163	12	412	10	662	33	19	183	58	1548	216	489	68	1670	405	0	269	120	81	24	0	516	555	27	238	269	228	228	0	0	0	389	27	0	0	0	0	33	571	0	559	1194	94	368	0	190	187	584	0	847	150	18	15	779	0	32
"msp_0340"	28	272	0	33	0	76	2213	78	717	103	44	226	28	358	58	50	0	0	11	0	66	75	20	11	0	0	7	26	0	0	0	0	0	0	0	0	460	54	1541	131	15	111	0	251	0	108	80	0	0	1022	10	0	0	73	13	25	11	0	9	0	30	0	111	11	26	0	22	0	0	0	33	0	33	19	0	0	0	0	0	23	24	0	0	1161	0	18	18	11	0	0	0	21	0	1006	109	10	130	13	0	12	226	0	19	107	0	13	0	66	0	463	31	0	0	0	0
"msp_0341"	0	9	0	18	33	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	79	0	0	0	543	0	0	743	10	0	0	0	0	0	0	0	0	0	8	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	12	0	0	0	0	0	43	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0342"	0	52	0	0	0	0	0	2676	0	0	0	0	0	0	0	56	0	0	2539	0	0	0	0	152	0	0	0	0	16	0	10	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	12	37	83	2612	0	28	2483	10	0	34	0	18	0	72	0	55	87	1549	0	0	0	163	0	0	0	0	16	0	938	364	0	0	0	0	0	0	0	0	2041	0	0	1145	0	92	270	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	819	0	547	62	35
"msp_0345"	0	11	1887	39	43189	389	17	145	0	62	4981	1586	12	16	358	0	30	4946	15	40	1467	8066	0	360	0	0	3045	280	20	23	1376	32	2056	18	9	3308	0	4151	3482	0	0	11315	0	0	0	0	1445	0	5122	2449	7801	13727	30	19315	238	16	28	0	0	186	0	9	22	1022	9	68	17593	159	302	9683	387	0	804	0	13	5130	3503	0	0	168	594	0	0	0	2607	7106	107	0	0	217	5285	596	20	20	0	237	37	0	0	211	0	0	6408	0	0	10533	0	5507	0	1844	0	109	0	10578	3281
"msp_0346"	117	11401	1479	2095	4503	1910	10127	9148	1709	757	3275	1406	808	2596	219	1613	1876	1015	24	2470	2492	397	657	3259	2585	2089	912	451	34	20	1135	912	2030	1095	426	414	794	2047	3339	925	544	1398	5974	4373	2537	3628	1675	652	990	1021	2154	3825	13	2915	3848	14	2951	616	2113	2346	3590	735	5275	2982	782	3618	2979	806	2708	2868	2362	12368	2581	1652	15	1220	1417	1948	857	1103	870	570	435	925	1542	1393	704	485	1111	198	5670	1798	6431	8128	1950	0	2578	1515	508	1376	2264	12	934	1737	1208	1308	604	724	745	187	1781	392	1044	857	181
"msp_0347"	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	4	0	100	0	0	0	0	62	0	0	0	0	0	18	39	13	0	0	0	0	0	6	0	0	0	0	122	0	0	227	183	0	0	0	0	0	32	0	0	41	45	475	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	19	0	0	0	0	0
"msp_0348"	0	0	170	0	0	172	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0350"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0352"	0	0	485	0	0	0	0	0	0	36	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	2343	0	0	0	0	0	14376	0	0	210	20	0	0
"msp_0353"	0	0	36	0	0	0	3689	0	107	98	0	0	230	1137	0	96	20	0	0	0	90	59	0	0	0	0	182	0	0	0	0	0	0	21	0	0	0	0	0	0	0	46	0	0	0	0	28	0	0	194	12	22	0	541	93	0	114	114	0	47	0	23	0	0	216	0	0	0	0	0	163	0	0	432	0	0	0	0	135	166	48	0	0	487	45	0	0	0	1867	0	0	0	0	0	0	0	161	21	908	449	0	0	0	449	445	18	0	1086	0	616	0	0	0	0	0
"msp_0356"	12	585	1015	55	819	454	13177	256	4419	507	3317	247	444	345	3387	515	124	629	5	10	103	235	1270	0	0	355	1407	164	7	6	47	32	504	74	355	158	0	615	405	1516	1506	27	0	454	3339	813	3572	3414	8	44	83	142	8	77	12184	310	1580	102	3139	220	490	59	20	219	309	54	56	0	1932	30	13784	285	543	835	0	288	419	1287	115	274	63	7428	63	733	325	6995	289	1623	285	46	50	4078	198	198	114	35	27438	247	1222	386	113	13	722	1878	898	1546	74	340	386	798	291	698	0	15	739
