"MSP"	"ERS2637868"	"ERS2637867"	"ERS2637866"	"ERS2637865"	"ERS2637863"	"ERS2637861"	"ERS2637859"	"ERS2637858"	"ERS2637857"	"ERS2637856"	"ERS2637855"	"ERS2637854"	"ERS2637853"	"ERS2637852"	"ERS2637851"	"ERS2637849"	"ERS2637848"	"ERS2637847"	"ERS2637845"	"ERS2637844"	"ERS2637843"	"ERS2637842"	"ERS2637841"	"ERS2637839"	"ERS2637838"	"ERS2637837"	"ERS2637836"	"ERS2637835"	"ERS2637834"	"ERS2637833"	"ERS2637832"	"ERS2637831"	"ERS2637830"	"ERS2637829"	"ERS2637828"	"ERS2637827"	"ERS2637826"	"ERS2637825"	"ERS2637824"	"ERS2637822"	"ERS2637821"	"ERS2637820"	"ERS2637818"	"ERS2637817"	"ERS2637816"	"ERS2637815"	"ERS2637814"	"ERS2637813"	"ERS2637812"	"ERS2637811"	"ERS2637810"	"ERS2637809"	"ERS2637808"	"ERS2637807"	"ERS2637806"	"ERS2637805"	"ERS2637804"	"ERS2637803"	"ERS2637801"	"ERS2637800"	"ERS2637799"	"ERS2637798"	"ERS2637797"	"ERS2637795"	"ERS2637794"	"ERS2637792"	"ERS2637791"	"ERS2637790"	"ERS2637789"	"ERS2637788"	"ERS2637787"
"msp_0750"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	6	0	0	0	0	19	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	20	0	0
"msp_0751"	40	0	0	0	0	0	0	181	21	0	155	45	0	64	0	0	0	0	0	144	0	0	0	306	0	0	340	0	23	0	0	0	0	0	311	116	54	0	0	0	0	90	0	0	0	34	0	0	0	318	0	0	0	0	0	0	0	51	2473	0	0	0	0	3030	0	0	99	0	16	0	0
"msp_0756"	0	0	0	0	14	0	0	164	19	405	0	100	464	0	21	0	58	0	0	0	0	1037	0	0	362	0	130	0	30	0	0	0	55	0	0	23	31	0	91	0	53	17	0	0	0	0	0	0	0	0	35	0	0	0	25	68	42	0	0	0	0	0	0	0	37	0	58	0	114	0	0
"msp_0757"	0	0	0	0	0	0	0	0	16	0	2275	184	0	2033	0	0	0	0	0	0	0	0	0	0	0	0	976	0	0	0	0	0	33	0	0	0	8	0	0	0	644	0	0	0	0	0	0	0	14	1163	0	2141	12460	0	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0760"	0	313	0	7	0	0	0	0	27	512	44	0	18	0	0	0	0	0	0	0	0	87	0	0	10	0	0	43	100	0	0	0	0	0	452	15	0	26	0	0	177	4051	35	0	1349	621	216	0	0	104	0	0	0	41	0	0	733	0	0	0	508	0	0	16	0	0	0	0	0	0	0
"msp_0761"	10	0	0	0	238	0	0	112	1191	0	210	0	0	66	0	0	0	211	0	0	0	0	0	0	0	0	63	0	0	0	277	0	0	0	0	35	0	0	0	0	0	33	63	36	36	0	0	0	0	209	128	56	0	19	0	591	0	0	0	335	0	53	0	735	0	0	82	0	11	0	0
"msp_0763"	5272	0	2803	0	3633	5251	0	8180	10458	866	6575	5687	3369	3265	918	9	728	6666	16018	10557	0	2962	4573	0	1841	3404	13857	11059	1497	12459	7110	8835	0	113	20503	9620	5277	0	2338	2934	5702	5268	2946	2519	779	1984	843	1417	85	434	13318	9407	6258	274	14210	3722	3349	13746	9	62	8235	8232	2568	38	0	2663	14244	32	7085	14693	8915
"msp_0765"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360	148	0	0	0	0	0	0	0	0	0	2262	0	0	0	0	132	0	0	0	0	0	0	9	0	0	0
"msp_0766"	470	936	2143	111	77	260	971	2691	1168	0	16	0	228	93	433	885	0	27	0	585	142	463	1416	0	557	21	999	0	64	39	23	0	572	36	74	674	918	335	140	73	0	0	403	190	13	672	0	777	0	31	900	10	0	34	30	41	127	77	57	10	0	804	110	6	10	9	817	1222	149	32	848
"msp_0767"	0	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
"msp_0769"	610	2284	795	964	1461	1215	901	1968	2931	243	1730	737	0	368	1059	2630	2849	430	324	2445	2500	1578	773	1662	484	3137	772	655	668	788	680	541	4416	4608	2243	189	2932	876	1866	2358	322	866	1494	503	1237	625	1117	2767	3256	96	1501	1121	1664	141	1551	27	183	2945	420	421	701	2331	640	5	1570	1697	4919	3285	152	1322	1582
"msp_0772"	0	18	0	0	19	0	0	0	11	0	0	0	0	0	0	0	68	0	53	170	21	0	0	8	0	0	33	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	8	0	0	0	0	10	16	0	0	0	0	6	0	0	0	0	0	0	0
"msp_0773"	0	0	0	0	1610	0	0	1718	628	0	0	0	0	448	0	0	0	890	0	0	0	503	528	0	0	0	0	0	184	0	673	111	0	11	0	0	0	0	0	0	73	850	31	267	183	55	0	0	0	0	213	233	0	786	0	392	160	1440	0	0	0	0	143	540	0	0	0	0	282	0	0
"msp_0776"	0	0	0	0	0	0	0	505	23	0	12	0	548	206	0	0	0	0	0	0	0	1874	123	0	0	0	0	0	0	0	299	59	0	0	0	127	0	0	0	0	0	280	27	166	385	32	0	0	0	0	0	8	0	268	0	0	0	354	0	0	106	0	61	3204	0	0	43	0	135	0	0
"msp_0777"	361	1402	0	1781	12870	157	13237	10303	2345	439	2000	645	549	2915	53	6	1713	23006	0	0	0	14380	2127	26798	152	206	1474	369	1328	100	3228	376	555	26	4677	2047	1828	18	6	1148	138	4622	134	2713	356	1408	9008	0	12	4894	1483	348	0	4938	2152	0	1197	5198	25412	2815	2282	1296	3539	2664	1262	0	2013	0	1496	3732	0
"msp_0780"	509	344	0	0	80	288	32	583	310	559	587	26	0	400	102	1783	616	0	35	681	0	160	472	383	549	0	285	129	293	40	233	0	0	0	496	457	0	120	0	0	363	481	109	491	0	480	239	294	319	200	1537	341	385	77	340	10	338	0	0	46	1570	0	420	0	161	1346	345	1664	46	419	23
"msp_0781"	37	729	0	781	543	0	569	73	53	0	18	0	625	74	0	0	227	478	215	401	0	0	30	238	0	0	180	50	0	334	80	36	393	0	145	1077	44	0	0	719	17	40	0	30	0	86	0	0	388	188	0	0	467	0	0	344	13	0	70	748	0	258	25	26	0	0	298	15	227	0	0
"msp_0792"	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0794"	0	0	1083	2793	0	1526	3576	1163	1446	0	2182	0	0	0	3425	0	0	485	0	0	0	1073	0	0	2498	333	1099	1782	0	0	0	0	942	0	0	1909	0	0	356	0	0	345	1755	0	1950	857	0	0	9	608	0	1384	0	903	1389	0	782	0	0	5143	0	0	238	356	0	0	0	10	526	7	0
"msp_0804"	0	0	0	0	0	0	0	382	1573	0	341	0	0	0	105	0	0	733	0	0	0	0	0	0	0	0	0	0	1013	0	0	0	0	0	0	2173	0	0	0	0	0	1959	495	90	18	0	0	0	0	0	260	0	0	197	0	0	473	0	0	0	0	0	478	0	0	0	11	0	0	1726	0
"msp_0814"	0	183	38	430	31	9	153	0	0	0	0	0	0	0	0	0	0	15	228	0	100	0	0	85	0	0	30	0	0	81	0	15	31	128	0	24	0	0	46	425	0	0	0	0	0	0	24	0	135	7	0	0	498	0	0	212	0	0	113	75	0	150	0	0	0	0	100	13	0	0	0
"msp_0817"	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	31	0	0	13	414	0	0	0	0	0	0	0	0	40	238	0	0	0	0	2087	0	0	0	0	0	0	0	1536	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0818"	811	48	0	0	0	0	0	40	0	0	0	29	0	3967	0	0	0	185	0	0	0	0	0	0	0	0	0	0	1912	0	76	0	0	0	0	0	0	0	0	0	0	0	0	760	0	0	0	0	0	927	0	0	0	194	164	0	0	0	15923	0	0	0	875	0	0	0	2581	0	0	219	0
"msp_0820"	846	1871	0	0	389	361	0	333	235	219	919	331	74	544	210	0	767	81	20	1038	388	706	411	134	835	352	594	478	664	140	905	0	634	11	363	859	0	119	0	0	626	53	731	600	10	681	485	629	0	704	833	1068	236	456	504	12	154	1193	0	165	3466	214	606	59	607	866	112	0	310	414	264
"msp_0821"	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	450	593	0	0	0	17901	0	0	0	0	0	0	0	0	1716	0	0	28	0	0	0	234	0	0	0	82280	0	67	26	0	0	0	0	0	0	0	0	0	21	0	170	2757	0	0	0	0	827	286	0	0	0	0	14	147	0
"msp_0828"	0	14	215	8	0	13	0	0	0	0	0	0	24	0	0	0	0	0	17	0	0	0	0	0	0	0	14	0	0	0	0	0	172	0	0	0	0	0	12	85	0	0	0	0	0	0	0	0	775	0	0	0	0	0	0	24	0	0	10	18	0	0	0	0	0	0	0	15	0	0	0
"msp_0831"	0	0	0	1021	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	910	0	0	0	264	0	0	115	0	0	0	0
"msp_0832"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	417	0	0	0	0	0	0
"msp_0835"	0	5700	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6150	0	0	0	0	6559	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1448	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2376	0	9	0	61
"msp_0841"	97	33	0	0	0	0	0	730	6102	0	0	0	0	401	108	0	10420	0	0	0	208	4551	0	50	0	0	0	43	0	0	0	0	0	0	0	9357	0	0	0	0	0	877	0	471	217	0	0	0	0	3967	0	302	0	271	0	0	28	21	0	400	0	0	95	0	0	0	72	0	2490	436	0
"msp_0842"	0	60	0	124	0	9	0	0	0	0	0	0	46	0	0	0	0	60	0	0	0	0	0	0	0	0	9	0	0	7	0	0	0	0	41	448	0	0	0	0	0	0	0	0	0	0	8	0	9	0	0	0	7	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	21	0
"msp_0844c"	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	11	0	0	0	21	0	0
"msp_0845"	0	0	0	0	0	0	13745	432	26	0	1738	6812	0	6	0	0	0	50	0	0	0	0	0	204	0	192	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	17	0	0	0	4057	4506	2837	0	2469	0	670	8513	0	0	0	4323	0	4235	0	0	288	4441	0	0	0	3708	0	0	1084	0
"msp_0847"	0	0	0	659	750	0	0	16	0	0	0	0	263	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	728	0	0	0	0	0	278	0	0	0	313	0	0	274	0	0	0	0
"msp_0848"	0	0	0	48	4	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	634	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0850"	159	0	0	0	2277	0	0	125	675	0	30	418	0	227	0	0	0	1611	0	0	0	677	379	0	84	0	178	0	48	0	609	0	68	0	0	223	0	0	0	0	0	190	24	138	911	0	0	0	0	0	404	0	0	13306	235	0	902	0	0	0	154	0	141	632	0	0	144	0	0	0	0
"msp_0851"	0	0	0	0	0	0	29	0	0	62	0	0	0	0	0	14	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	14	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	19	0	0	0	0	0	0	0	0	24	0	0	0
"msp_0852"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0
"msp_0853c"	0	0	0	23	0	0	13	0	0	16	0	0	0	0	0	10	0	9	0	22	0	0	0	18	46	0	0	0	0	0	15	38	0	0	0	0	0	16	0	0	18	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	5698	0	0	27	0	0	0
"msp_0854"	0	0	0	0	386	0	0	5908	4752	0	0	66	188	0	0	8	0	45216	0	0	0	29693	0	0	0	0	1340	0	0	0	24811	0	185	0	0	0	0	9	12	814	0	4051	0	0	0	0	0	0	0	35442	0	0	0	31385	22	0	0	0	0	0	0	0	0	24222	0	0	604	0	29	0	0
"msp_0855"	0	114	0	19	644	0	98	0	0	0	0	71	0	54	0	0	0	0	0	0	230	0	190	328	0	0	52	0	0	0	183	0	127	0	0	0	0	0	0	198	0	0	0	0	0	26	0	0	0	0	306	37	0	16	0	47	0	0	0	60	0	46	0	21	0	0	283	0	157	102	0
"msp_0856"	0	0	0	0	0	0	0	0	43	0	0	1806	0	0	0	0	0	0	0	0	0	23	0	0	0	138	1615	0	0	0	0	0	0	599	261	0	0	0	0	0	0	0	0	0	126	0	0	0	0	4557	0	1760	0	0	0	0	824	0	0	0	0	0	0	0	0	0	0	0	0	665	0
"msp_0858"	4381	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	1469	36	0	0	0	203	231	2122	0	4635	0	0	0	0	0	2820	0	0	0	0	0	0	12	0
"msp_0860"	18	0	85	9	0	963	54	0	164	44	28	73	0	0	0	13	0	0	0	0	0	327	205	0	163	0	0	283	0	585	134	23	0	0	0	0	0	86	267	0	443	1614	347	0	25	63	1071	0	32	47	12	1165	18	1605	0	1645	195	31	132	156	0	0	0	181	0	0	97	0	30	184	0
"msp_0861"	39	239	25	327	779	120	114	43	69	70	263	113	22	68	49	17	383	64	218	182	230	48	80	316	10	307	79	182	22	63	304	68	258	784	410	44	315	25	29	108	46	11	74	0	10	81	147	141	246	62	149	107	344	8	204	149	0	83	216	0	656	334	31	0	0	57	71	63	64	73	42
"msp_0867"	0	0	0	0	0	0	0	0	446	0	0	0	0	151	0	0	0	7	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	129	227	0	0	0	0	0	62	227	0	0	8	0	0	161	0	0	0	0	0	0	41	0	0	20	0	0	0	0
"msp_0871"	0	0	0	0	0	0	114	0	0	0	0	30	0	42	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	41	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0872"	0	0	0	0	0	0	0	33	0	0	0	612	0	0	0	0	162	44	0	0	0	0	433	6855	12	0	0	0	4129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	42836	0	0	0	0	0	0	0	0	0	0	0
"msp_0874"	130	0	586	0	0	153	761	575	320	1992	486	158	0	808	431	0	0	611	0	0	0	593	379	2957	248	0	284	587	124	45	423	0	2171	673	0	147	0	0	0	0	87	39	203	87	189	64	0	849	0	60	1171	150	0	19	771	1424	152	0	11	0	1059	0	445	128	0	0	1360	11	63	330	0
"msp_0876"	24	0	0	0	0	0	0	995	0	0	0	0	0	142	0	0	0	213	0	0	0	342	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	46	158	0	53	272	0	0	0	0	0	0	0	0	1001	0	0	0	1926	0	0	0	0	0	53	0	0	0	0	60	0	0
"msp_0877"	0	9	0	32	0	0	36	0	0	0	11	122	0	0	0	0	70	0	114	33	0	0	0	0	0	0	31	0	0	0	5	0	55	0	0	0	0	0	347	0	40	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	135	0	23	52	0	0	0	97	54	144	0	0	0
"msp_0879"	1758	0	487	0	0	244	4008	1624	12626	0	52	238	0	357	1994	50	0	1965	0	0	7962	341	2023	0	2733	784	20	5090	4168	353	0	0	1017	26	6030	2041	836	578	1352	67	2131	826	0	920	44227	4696	218	1641	19	788	1039	2776	1344	176	2663	0	352	2271	0	0	0	81	5183	17	200	0	1434	0	516	927	4686
"msp_0881"	2127	50	701	0	9	582	123	94	29	955	235	0	176	51	0	797	0	0	0	32	0	40	20	25	71	0	17	133	821	0	322	145	0	28	178	40	0	156	0	0	36	329	245	46	1183	313	549	65	0	381	24	310	0	43	55	0	146	147	307	393	33	0	27	84	258	34	24	304	131	78	0
"msp_0883"	53	35	491	378	4	148	0	0	0	0	0	32	0	7	0	178	8	0	605	30	0	0	0	0	342	13	130	11	0	0	13	29	232	26	0	0	31	0	9	0	461	0	0	0	0	0	8	0	0	0	0	175	732	0	152	0	0	0	0	0	65	0	0	0	0	0	350	557	0	0	0
"msp_0884"	0	0	0	17	0	45	31	0	0	0	0	0	74	0	0	19	27	0	0	0	0	11	0	0	0	0	39	0	167	0	13	24	23	0	104	44	0	24	0	0	46	38	24	0	0	52	265	96	26	54	0	0	0	0	17	0	0	14	0	17	0	0	0	0	194	110	0	214	25	0	19
"msp_0885"	106	0	0	0	0	0	0	109	57	0	164	0	0	0	0	0	0	0	0	0	548	46	0	13	0	0	0	0	1572	0	0	0	0	0	0	0	0	0	0	0	0	127	0	111	0	89	0	161	0	253	84	866	0	0	236	0	27	62	0	0	0	0	63	53	0	0	0	154	0	48	43
"msp_0887"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0890c"	0	0	0	8	0	0	24	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	110	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	42
"msp_0891"	0	0	0	0	0	0	0	16	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2737	0	0	0	0	0	0	0	0	0	0	0	280	0	0	391	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
"msp_0893"	6682	31	22670	4746	11681	28569	548	10676	40794	14376	11178	5448	11230	1438	23467	24661	14641	991	1596	1526	6964	4288	11589	4479	4730	3301	4279	14667	20854	11898	11470	0	10360	21387	9889	6832	2230	0	821	13725	5057	1574	6905	7121	10001	4557	15895	1023	13254	793	21521	978	1183	5773	2237	229	1801	4410	1212	1307	0	0	1478	271	3359	18034	5877	37518	5765	15527	2680
"msp_0898"	194	928	12	15	362	2973	578	796	1241	2961	2280	609	429	222	915	3579	5601	0	129	1663	233	417	558	1324	2970	2911	967	486	1473	104	692	690	117	0	630	1148	959	1844	971	0	764	213	626	209	0	1323	0	1184	1592	50	2940	241	202	82	2213	0	639	720	744	35	2316	125	490	35	1608	0	766	1372	404	1121	3419
"msp_0903"	2998	4580	187	0	2564	923	3025	9384	8035	754	5805	1229	2694	3587	378	0	3301	2879	153	2429	0	3840	820	5	759	46	6322	3552	313	1069	849	916	752	27	11341	9365	20	482	0	536	1456	2584	637	916	383	1650	2523	688	652	2309	3808	3961	2972	715	3514	2129	410	3865	0	180	5251	2108	2151	49	1030	759	1919	17	3586	4667	1906
"msp_0904"	463	0	0	0	0	0	0	0	0	0	0	501	0	0	0	0	0	504	0	339	0	1259	0	0	0	0	0	0	64	0	609	0	47	0	165	245	0	21	0	0	0	9897	15	0	639	0	0	0	0	140	0	245	0	379	0	0	0	242	0	0	0	0	0	41	0	0	0	0	0	0	0
"msp_0906"	648	4098	0	23	461	243	0	774	297	140	793	264	829	1918	0	0	12	53	21	920	1472	260	822	242	467	3840	378	1589	1442	15	0	0	1257	5030	818	985	2219	550	368	0	1261	384	1109	931	9	975	1499	511	9	521	1088	1504	112	45	791	0	256	2902	41	0	0	269	1119	16	4787	3788	344	1855	642	842	780
"msp_0908"	52	0	65	428	3441	54	84	0	0	0	147	159	126	0	34	9	179	206	226	239	170	0	8	42	30	136	298	60	0	148	436	57	111	0	186	162	106	45	39	231	60	117	63	84	0	73	192	66	463	77	217	119	142	21	403	168	79	356	168	89	0	463	81	15	0	19	33	63	0	204	0
"msp_0916"	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	24	38	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	745	8	0	0	0	0	0	0
"msp_0917"	463	0	0	9320	0	1399	0	62	43574	5946	0	875	0	2529	304	0	0	4594	0	21	0	0	0	0	0	0	13528	3581	4145	23	0	0	0	0	10905	100	0	0	77	0	2019	3403	216	348	17	1502	38	42	0	0	0	1894	0	1622	35	1920	0	1072	26	0	0	0	787	5830	0	0	3430	16	3033	0	0
"msp_0925"	0	0	17	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	0
"msp_0930"	1708	0	1396	184	830	533	154	453	267	323	1172	1037	541	1737	204	486	478	24	442	0	1095	1251	1083	103	791	4856	568	1155	1517	228	322	707	1185	0	981	589	857	1043	2618	0	1321	342	882	1792	24	1833	0	807	512	1192	1053	1469	1238	75	2667	671	416	617	87	170	1527	1274	1023	6	862	555	316	649	294	248	2016
"msp_0931"	0	42	0	0	26	394	139	37	1330	0	1118	572	295	29	0	0	386	481	15	0	0	0	515	0	96	0	19	518	34	49	16	45	2131	0	0	278	0	0	0	1146	0	821	929	0	536	0	202	0	0	2030	13	17	0	2405	815	0	86	765	429	1211	395	0	403	74	0	0	25	0	624	33	0
"msp_0932"	0	0	6	0	6085	0	0	1293	776	0	0	0	0	629	313	0	3027	545	0	0	0	0	0	0	0	0	561	0	0	0	3304	0	0	0	0	0	0	0	0	0	0	86	510	466	240	0	0	0	0	0	191	510	0	89	0	0	1030	0	0	0	0	1115	783	0	0	0	219	0	0	0	0
"msp_0939"	0	0	0	0	0	0	64	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0	94	0	0	0	0	0	0	0
"msp_0942"	0	0	1512	4567	0	0	0	3859	1556	0	0	491	769	0	1332	0	1153	1799	0	0	966	1791	0	1622	0	17	1240	1003	0	0	0	0	0	17	0	2996	714	0	497	0	0	1070	2306	414	2359	951	0	0	16	1332	0	755	0	702	1569	0	1288	1975	0	0	9	2062	1115	3150	0	0	2843	0	417	0	0
"msp_0945"	0	0	0	6	0	0	0	0	84	0	0	0	0	301	0	0	0	0	0	1512	0	254	688	0	410	0	984	0	1404	171	375	0	0	13	0	0	0	0	116	0	0	1375	1552	0	0	196	0	1260	0	699	0	563	0	529	284	992	360	0	0	0	0	0	0	425	789	0	806	0	57	0	0
"msp_0947"	404	0	0	0	0	0	0	0	0	0	0	0	0	1054	0	0	0	23	0	0	0	86	42	437	0	0	30	0	249	0	0	0	0	0	352	30	0	18	0	0	829	2733	0	0	0	2675	0	0	0	0	145	60	565	29	0	0	0	0	0	0	0	0	1275	0	0	0	0	0	0	0	0
"msp_0950c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	136	0	40	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	45	0	0	0	0	0	160	0	0
"msp_0953"	0	0	0	0	0	0	0	0	4041	17	0	301	348	769	0	0	0	1842	0	0	0	1000	565	9	0	0	0	282	505	0	0	0	0	0	0	13	0	0	0	0	0	996	1721	478	1506	1237	0	0	0	138	226	0	0	210	12	0	960	0	0	0	0	0	1410	15	2123	0	435	0	0	1397	0
"msp_0959"	53	0	0	0	158	13	0	46	498	0	0	0	0	23	0	0	0	0	0	0	0	141	232	0	189	0	535	22	456	562	0	0	0	0	0	209	0	0	0	0	1585	38	245	203	14	0	0	356	0	1173	0	3099	0	0	656	0	23	75	391	0	0	0	71	321	0	0	31	0	0	597	0
"msp_0961"	0	0	0	0	0	0	0	0	0	0	1228	0	0	62	0	0	0	14	0	0	0	0	0	0	0	41	0	0	0	0	0	0	18	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3933	0	3804	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
"msp_0963c"	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	31	0	0	0	0	0	0	13	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	0	0	34	0	0	0	0	0	0	0
"msp_0976"	220	0	0	0	0	0	74	623	771	0	106	77	0	505	0	0	0	936	0	0	0	22	909	0	0	0	0	73	50	0	0	0	0	0	0	383	0	0	0	0	0	571	281	280	183	692	0	0	0	174	435	173	0	218	0	241	402	0	0	0	0	0	150	21	0	0	0	0	65	0	0
"msp_0977"	21	545	58	309	602	51	144	0	21	0	255	113	142	79	0	196	603	174	639	367	560	40	87	237	8	878	185	202	358	248	180	171	122	1382	676	15	300	163	55	441	31	37	33	47	0	147	308	187	420	78	186	69	430	13	375	95	0	100	502	13	128	659	79	0	26	95	63	146	114	35	0
"msp_0979"	0	0	121	0	0	0	0	430	190	82	12	179	0	513	0	0	0	0	0	0	0	64	492	178	0	243	0	0	272	0	3977	0	1854	0	1323	0	251	0	0	0	26	15	100	518	1344	0	0	265	9	174	1014	652	0	386	1150	0	123	365	0	0	0	0	392	652	0	0	256	0	479	0	0
"msp_0986"	679	0	210	1333	275	391	521	393	163	2180	1746	2366	2726	962	125	1001	887	89	608	0	2195	923	511	7	780	329	870	355	1512	763	531	429	7144	25	0	464	309	425	847	0	906	32	1373	653	1211	309	214	1783	0	1104	396	415	31	1139	524	1050	1301	351	2444	659	7	1561	1299	563	2063	444	1200	1182	329	356	648
"msp_0988"	0	0	0	0	0	0	0	188	18	0	0	0	0	570	0	0	0	0	0	0	0	29	0	0	0	0	0	22	0	0	0	0	0	0	57	17	0	0	0	0	0	185	0	172	0	31	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	18	0	0	0	0	0	0	46	0
